WordFormID	PlainText	PhoneticText	StemText	Occurences
782994	belly-pinched	BLPNXT	bellypinch	1
782995	missive	MSF	missiv	1
782996	frances	FRNSS	franc	1
782997	abettor	ABTR	abettor	1
782998	inventorially	INFNTRL	inventori	1
782999	phoenicians	FNXNS	phoenician	1
783000	paysans	PSNS	paysan	1
783001	purgative	PRKTF	purg	1
783002	cask	KSK	cask	1
783003	mused	MST	muse	1
783004	interims	INTRMS	interim	1
783005	all-telling	ALTLNK	alltel	1
783006	defacing	TFSNK	defac	1
783007	uttereth	UTR0	uttereth	1
783008	meacock	MKK	meacock	1
783009	tournaments	TRNMNTS	tournam	1
783010	visitings	FSTNKS	visit	1
783011	mutations	MTXNS	mutat	1
783012	sea-change	SXNJ	seachang	1
783013	tuners	TNRS	tuner	1
783014	demoiselles	TMSLS	demoisel	1
783015	endows	ENTS	endow	1
783016	long-a	LNK	longa	1
783017	bouts	BTS	bout	1
783018	project's	PRJKTS	project	1
783019	may-morn	MMRN	maymorn	1
783020	chroniclers	KRNKLRS	chronicl	1
783021	glads	KLTS	glad	1
783022	outsell	OTSL	outsel	1
783023	shrill-voiced	XRLFST	shrillvoic	1
783024	o'er-rules	ORLS	oerrul	1
783025	scarce-cold	SKRSKLT	scarcecold	1
783026	sub	SB	sub	1
783027	totally	TTL	total	1
783028	wrecks	RKS	wreck	1
783029	hawthorn-brake	H0RNBRK	hawthornbrak	1
783030	laudis	LTS	laudi	1
783031	justeius	JSTS	justeiu	1
783032	hawk'd	HKT	hawkd	1
783033	registers	RJSTRS	regist	1
783034	assinego	ASNK	assinego	1
783035	metres	MTRS	metr	1
783036	graveness	KRFNS	grave	1
783037	corambus	KRMS	corambu	1
783038	out-dwells	OTTWLS	outdwel	1
783039	turncoat	TRNKT	turncoat	1
783040	still-closing	STLKLSNK	stillclos	1
783041	sluggish	SLKX	sluggish	1
783042	bed-fellows	BTFLS	bedfellow	1
783043	all-hallowmas	ALHLMS	allhallowma	1
783044	custom-shrunk	KSTMXRNK	customshrunk	1
783045	vitness	FTNS	vit	1
783046	mean-apparell'd	MNPRLT	meanapparelld	1
783047	getter	JTR	getter	1
783048	pedlars	PTLRS	pedlar	1
783049	damnably	TMNBL	damnabl	1
783050	mad'st	MTST	madst	1
783051	incidency	INSTNS	incid	1
783052	lute-case	LTKS	lutecas	1
783053	arch'd	ARXT	archd	1
783054	caitiffs	KTFS	caitiff	1
783055	apostle	APSTL	apostl	1
783056	nail'd	NLT	naild	1
783057	milk-liver'd	MLKLFRT	milkliverd	1
783058	qualification	KLFKXN	qualif	1
783059	angel's	ANJLS	angel	1
783060	simple-answer'd	SMPLNSWRT	simpleanswerd	1
783061	divorcement	TFRSMNT	divorc	1
783062	allayment	ALMNT	allay	1
783063	parles	PRLS	parl	1
783064	screws	SKRS	screw	1
783065	unwash'd	UNWXT	unwashd	1
783066	tinker's	TNKRS	tinker	1
783067	vail'd	FLT	vaild	1
783068	suppers	SPRS	supper	1
783069	prank'd	PRNKT	prankd	1
783070	tyke	TK	tyke	1
783071	sworn't	SWRNT	swornt	1
783072	fiercely	FRSL	fierc	1
783073	urinal	URNL	urin	1
783074	co-act	KKT	coact	1
783075	untrimm'd	UNTRMT	untrimmd	1
783076	ungotten	UNKTN	ungotten	1
783077	argentine	ARJNTN	argentin	1
783078	wode	WT	wode	1
783079	clerk's	KLRKS	clerk	1
783080	arde	ART	ard	1
783081	well-meaning	WLMNNK	wellmean	1
783082	creates	KRTS	creat	1
783083	triumviry	TRMFR	triumviri	1
783084	quaking	KKNK	quak	1
783085	amis	AMS	ami	1
783086	insisture	INSSTR	insistur	1
783087	rustle	RSTL	rustl	1
783088	red-breast	RTBRST	redbreast	1
783089	thunderer	0NTRR	thunder	1
783090	laps'd	LPST	lapsd	1
783091	inroads	INRTS	inroad	1
783092	ermengare	ERMNKR	ermengar	1
783093	cogitation	KJTXN	cogit	1
783094	crusheth	KRX0	crusheth	1
783095	self-wrong	SLFRNK	selfwrong	1
783096	candidatus	KNTTTS	candidatu	1
783097	pardonne	PRTN	pardonn	1
783098	highwrought	HFRFT	highwrought	1
783099	failed	FLT	fail	1
783100	depths	TP0S	depth	1
783101	appellants	APLNTS	appel	1
783102	jacksauce	JKSS	jacksauc	1
783103	really	RL	realli	1
783104	after-loss	AFTRLS	afterloss	1
783105	festinately	FSTNTL	festin	1
783106	bi-fold	BFLT	bifold	1
783107	bare-ribb'd	BRRBT	bareribbd	1
783108	cygnet's	SKNTS	cygnet	1
783109	reader	RTR	reader	1
783110	foemen's	FMNS	foemen	1
783111	rump	RMP	rump	1
783112	maces	MSS	mace	1
783113	descents	TSNTS	descent	1
783114	self-breath	SLFBR0	selfbreath	1
783115	skipp'd	SKPT	skippd	1
783116	suspecteth	SSPKT0	suspecteth	1
783117	prefiguring	PRFKRNK	prefigur	1
783118	overglance	OFRKLNS	overgl	1
783119	debaters	TBTRS	debat	1
783120	antiquary	ANTKR	antiquari	1
783121	mundane	MNTN	mundan	1
783122	peasantry	PSNTR	peasantri	1
783123	challenges	XLNJS	challeng	1
783124	devourers	TFRRS	devour	1
783125	flushing	FLXNK	flush	1
783126	disputations	TSPTXNS	disput	1
783127	butter-women's	BTRWMNS	butterwomen	1
783128	goodfellow	KTFL	goodfellow	1
783129	musician's	MSXNS	musician	1
783130	beseeched	BSXT	beseech	1
783131	prague	PRK	pragu	1
783132	full-hearted	FLHRTT	fullheart	1
783133	dowerless	TWRLS	dowerless	1
783134	sons-in-law	SNSNL	sonsinlaw	1
783135	peds	PTS	ped	1
783136	absyrtus	ABSRTS	absyrtu	1
783137	choice-drawn	XSTRN	choicedrawn	1
783138	sad-beholding	STBHLTNK	sadbehold	1
783139	cutter	KTR	cutter	1
783140	yedward	YTWRT	yedward	1
783141	justness	JSTNS	just	1
783142	rebeck	RBK	rebeck	1
783143	occulted	OKKLTT	occult	1
783144	proficient	PRFSNT	profici	1
783145	personating	PRSNTNK	person	1
783146	mediterranean	MTTRNN	mediterranean	1
783147	apologies	APLJS	apologi	1
783148	uncape	UNKP	uncap	1
783149	back-friend	BKFRNT	backfriend	1
783150	apple-johns	APLJNS	applejohn	1
783151	coachmakers	KXMKRS	coachmak	1
783152	chimurcho	XMRX	chimurcho	1
783153	wad	WT	wad	1
783154	engrafted	ENKRFTT	engraft	1
783155	corrupts	KRPTS	corrupt	1
783156	depraved	TPRFT	deprav	1
783157	ces	SS	ce	1
783158	cell's	SLS	cell	1
783159	excommunication	EKSKMNKXN	excommun	1
783160	half-can	HLFKN	halfcan	1
783161	shipwrights	XPRFTS	shipwright	1
783162	womb's	WMS	womb	1
783163	quinapalus	KNPLS	quinapalu	1
783164	betwitched	BTWTXT	betwitch	1
783165	prognosticate	PRKNSTKT	prognost	1
783166	survey'd	SRFT	surveyd	1
783167	swinge	SWNJ	swing	1
783168	pleasant-spirited	PLSNTSPRTT	pleasantspirit	1
783169	heaven-hued	HFNHT	heavenhu	1
783170	lanceth	LNS0	lanceth	1
783171	bachelorship	BXLRXP	bachelorship	1
783172	furbish'd	FRBXT	furbishd	1
783173	hair-brain'd	HRBRNT	hairbraind	1
783174	wholesomest	HLSMST	wholesomest	1
783175	renewest	RNWST	renewest	1
783176	uproars	UPRRS	uproar	1
783177	trowel	TRWL	trowel	1
783178	reputing	RPTNK	reput	1
783179	languor	LNKR	languor	1
783180	gaitist	KTST	gaitist	1
783181	reasoned	RSNT	reason	1
783182	englishman's	ENKLXMNS	englishman	1
783183	tackles	TKLS	tackl	1
783184	feeler's	FLRS	feeler	1
783185	smacking	SMKNK	smack	1
783186	sorriest	SRST	sorriest	1
783187	broad-spreading	BRTSPRTNK	broadspread	1
783188	sheweth	XW0	sheweth	1
783189	clinquant	KLNKNT	clinquant	1
783190	field-bed	FLTBT	fieldb	1
783191	knowst	NST	knowst	1
783192	strange-achieved	STRNJXFT	strangeachiev	1
783193	homily	HML	homili	1
783194	streak	STRK	streak	1
783195	bezonians	BSNNS	bezonian	1
783196	holy-thistle	HL0STL	holythistl	1
783197	sought'st	SFTST	soughtst	1
783198	court-cupboard	KRTKPBRT	courtcupboard	1
783199	play'dst	PLTST	playdst	1
783200	blink	BLNK	blink	1
783201	sicilian	SSLN	sicilian	1
783202	whencesoever	HNSSFR	whencesoev	1
783203	water-flowing	WTRFLWNK	waterflow	1
783204	castigation	KSTKXN	castig	1
783205	conceptions	KNSPXNS	concept	1
783206	bethinking	B0NKNK	bethink	1
783207	ransom'd	RNSMT	ransomd	1
783208	free-footed	FRFTT	freefoot	1
783209	polite	PLT	polit	1
783210	light'st	LFTST	lightst	1
783211	conjoins	KNJNS	conjoin	1
783212	king-becoming	KNKBKMNK	kingbecom	1
783213	favourably	FFRBL	favour	1
783214	groweth	KRW0	groweth	1
783215	land-damn	LNTMN	landdamn	1
783216	long-lane	LNKLN	longlan	1
783217	fast'ned	FSTNT	fastn	1
783218	scourged	SKRJT	scourg	1
783219	bank'd	BNKT	bankd	1
783220	snipt-taffeta	SNPTFT	snipttaffeta	1
783221	auger's	AJRS	auger	1
783222	blains	BLNS	blain	1
783223	vaultages	FLTJS	vaultag	1
783224	aaron's	ARNS	aaron	1
783225	veiling	FLNK	veil	1
783226	attested	ATSTT	attest	1
783227	dropsy	TRPS	dropsi	1
783228	beagle	BKL	beagl	1
783229	glorified	KLRFT	glorifi	1
783230	tearful	TRFL	tear	1
783231	charbon	XRBN	charbon	1
783232	precinct	PRSNKT	precinct	1
783233	pomegranate-tree	PMKRNTTR	pomegranatetre	1
783234	lording's	LRTNKS	lord	1
783235	saucers	SSRS	saucer	1
783236	gleeks	KLKS	gleek	1
783237	filches	FLXS	filch	1
783238	slumbery	SLMR	slumberi	1
783239	ocular	OKLR	ocular	1
783240	hoppedance	HPTNS	hopped	1
783241	judgment-place	JTKMNTPLS	judgmentplac	1
783242	subtle-witted	SBTLWTT	subtlewit	1
783243	mistful	MSTFL	mist	1
783244	mediterraneum	MTTRNM	mediterraneum	1
783245	wrongly	RNKL	wrongli	1
783246	ruby-colour'd	RBKLRT	rubycolourd	1
783247	ingraft	INKRFT	ingraft	1
783248	augmentation	AKMNTXN	augment	1
783249	preachers	PRXRS	preacher	1
783250	finical	FNKL	finic	1
783251	holborn	HLBRN	holborn	1
783252	persisted	PRSSTT	persist	1
783253	ill-ta'en	ILTN	illtaen	1
783254	bowl'd	BLT	bowld	1
783255	bare-bone	BRBN	barebon	1
783256	fondling	FNTLNK	fondl	1
783257	disguiser	TSKSR	disguis	1
783258	indenting	INTNTNK	indent	1
783259	magnifico	MKNFK	magnifico	1
783260	spurred	SPRT	spur	1
783261	valence	FLNS	valenc	1
783262	soultis	SLTS	soulti	1
783263	stomaching	STMXNK	stomach	1
783264	briefer	BRFR	briefer	1
783265	navigation	NFKXN	navig	1
783266	asse	AS	ass	1
783267	corrival	KRFL	corriv	1
783268	aconitum	AKNTM	aconitum	1
783269	casques	KSKS	casqu	1
783270	frampold	FRMPLT	frampold	1
783271	relieving	RLFNK	reliev	1
783272	steadfast	STTFST	steadfast	1
783273	appertains	APRTNS	appertain	1
783274	imprimendum	IMPRMNTM	imprimendum	1
783275	sapient	SPNT	sapient	1
783276	thief's	0FS	thief	1
783277	partaken	PRTKN	partaken	1
783278	wealtlly	WLTL	wealtlli	1
783279	gainsays	KNSS	gainsai	1
783280	reguerdon	RKRTN	reguerdon	1
783281	over-greedy	OFRKRT	overgreedi	1
783282	kittened	KTNT	kitten	1
783283	unpossible	UNPSBL	unposs	1
783284	cavils	KFLS	cavil	1
783285	return'st	RTRNST	returnst	1
783286	war-worn	WRWRN	warworn	1
783287	noisemaker	NSMKR	noisemak	1
783288	kidney	KTN	kidnei	1
783289	crevice	KRFS	crevic	1
783290	underwent	UNTRWNT	underw	1
783291	heals	HLS	heal	1
783292	spray	SPR	sprai	1
783293	clasping	KLSPNK	clasp	1
783294	honey-drops	HNTRPS	honeydrop	1
783295	encumb'red	ENKMRT	encumbr	1
783296	silver-shedding	SLFRXTNK	silvershed	1
783297	assuaged	ASJT	assuag	1
783298	unhoped	UNHPT	unhop	1
783299	revealing	RFLNK	reveal	1
783300	causeth	KS0	causeth	1
783301	out-bragg'd	OTBRKT	outbraggd	1
783302	nuptial-day	NPXLT	nuptialdai	1
783303	destruction's	TSTRKXNS	destruct	1
783304	garlic-eaters	KRLSTRS	garliceat	1
783305	missingly	MSNKL	missingli	1
783306	pork-eaters	PRKTRS	porkeat	1
783307	mought	MFT	mought	1
783308	met'st	MTST	metst	1
783309	o'ercame	ORKM	oercam	1
783310	stamford	STMFRT	stamford	1
783311	concurs	KNKRS	concur	1
783312	squire-like	SKRLK	squirelik	1
783313	crack-hemp	KRKHMP	crackhemp	1
783314	sumptuously	SMPTSL	sumptuous	1
783315	plantation	PLNTXN	plantat	1
783316	chess	XS	chess	1
783317	shortening	XRTNNK	shorten	1
783318	unpink'd	UNPNKT	unpinkd	1
783319	love-performing	LFPRFRMNK	loveperform	1
783320	outswell	OTSWL	outswel	1
783321	prioress	PRRS	prioress	1
783322	parched	PRXT	parch	1
783323	franciae	FRNX	francia	1
783324	levers	LFRS	lever	1
783325	allottery	ALTR	allotteri	1
783326	purgers	PRJRS	purger	1
783327	van	FN	van	1
783328	frontlet	FRNTLT	frontlet	1
783329	bloody-hunting	BLTHNTNK	bloodyhunt	1
783330	money'd	MNT	moneyd	1
783331	season's	SSNS	season	1
783332	thawing	0WNK	thaw	1
783333	periwig-pated	PRWKPTT	periwigp	1
783334	child-killer	XLTKLR	childkil	1
783335	hobbididence	HBTTNS	hobbidid	1
783336	eringoes	ERNKS	eringo	1
783337	homicides	HMSTS	homicid	1
783338	impostors	IMPSTRS	impostor	1
783339	imply	IMPL	impli	1
783340	ecstacy	EKSTS	ecstaci	1
783341	rinsing	RNSNK	rins	1
783342	maxim	MKSM	maxim	1
783343	unbow'd	UNBT	unbowd	1
783344	oddest	OTST	oddest	1
783345	unfellowed	UNFLWT	unfellow	1
783346	homager	HMJR	homag	1
783347	directing	TRKTNK	direct	1
783348	stretching	STRTXNK	stretch	1
783349	unfurnish	UNFRNX	unfurnish	1
783350	prayer's	PRYRS	prayer	1
783351	simpcox's	SMPKKSS	simpcox	1
783352	maid-pale	MTPL	maidpal	1
783353	chare	XR	chare	1
783354	acorn-cups	AKRNKPS	acorncup	1
783355	mile-a	ML	milea	1
783356	sway'st	SWST	swayst	1
783357	wrathfully	R0FL	wrathfulli	1
783358	unactive	UNKTF	unact	1
783359	upspring	UPSPRNK	upspr	1
783360	shelving	XLFNK	shelv	1
783361	pistol-proof	PSTLPRF	pistolproof	1
783362	wort	WRT	wort	1
783363	boll'n	BLN	bolln	1
783364	wick	WK	wick	1
783365	hillocks	HLKS	hillock	1
783366	m'enseignez	MNSKNS	menseignez	1
783367	darks	TRKS	dark	1
783368	trencherman	TRNXRMN	trencherman	1
783369	j'oublie	JBL	joubli	1
783370	steppe	STP	stepp	1
783371	pick-thanks	PK0NKS	pickthank	1
783372	cloud-eclipsed	KLTKLPST	cloudeclips	1
783373	bass-viol	BSFL	bassviol	1
783374	increases	INKRSS	increas	1
783375	cloud-kissing	KLTKSNK	cloudkiss	1
783376	uprear	UPRR	uprear	1
783377	exion	EKSN	exion	1
783378	eject	EJKT	eject	1
783379	rightfully	RFTFL	rightfulli	1
783380	factors	FKTRS	factor	1
783381	choirs	XRS	choir	1
783382	animis	ANMS	animi	1
783383	unfeed	UNFT	unfe	1
783384	mousetrap	MSTRP	mousetrap	1
783385	petrarch	PTRRX	petrarch	1
783386	duer	TR	duer	1
783387	portrait	PRTRT	portrait	1
783388	affray	AFR	affrai	1
783389	trencher-friends	TRNXRFRNTS	trencherfriend	1
783390	o'er-green	ORKRN	oergreen	1
783391	abstains	ABSTNS	abstain	1
783392	commotion's	KMXNS	commotion	1
783393	overgone	OFRKN	overgon	1
783394	nether-stocks	N0RSTKS	netherstock	1
783395	prayerbook	PRYRBK	prayerbook	1
783396	parling	PRLNK	parl	1
783397	paris-garden	PRSKRTN	parisgarden	1
783398	gammon	KMN	gammon	1
783399	marriage-hour	MRJHR	marriagehour	1
783400	sea-nymphs	SNMFS	seanymph	1
783401	pinse	PNS	pins	1
783402	distilling	TSTLNK	distil	1
783403	perceive't	PRSFT	perceivet	1
783404	mouldwarp	MLTWRP	mouldwarp	1
783405	drabbing	TRBNK	drab	1
783406	enactures	ENKTRS	enactur	1
783407	laughable	LFBL	laughabl	1
783408	peloponnesus	PLPNSS	peloponnesu	1
783409	disputed	TSPTT	disput	1
783410	goodwill	KTWL	goodwil	1
783411	tullius	TLS	tulliu	1
783412	favourers	FFRRS	favour	1
783413	laughest	LFST	laughest	1
783414	contraction	KNTRKXN	contract	1
783415	o'er-ruled	ORLT	oerrul	1
783416	fightest	FFTST	fightest	1
783417	primy	PRM	primi	1
783418	yokefellow	YKFL	yokefellow	1
783419	joyed	JYT	joi	1
783420	oneyers	ONYRS	oney	1
783421	supporting	SPRTNK	support	1
783422	snow-broth	SNBR0	snowbroth	1
783423	oaten	OTN	oaten	1
783424	laban	LBN	laban	1
783425	chamber-councils	XMRKNSLS	chambercouncil	1
783426	larder	LRTR	larder	1
783427	unbookish	UNBKX	unbookish	1
783428	chanting	XNTNK	chant	1
783429	ceaseless	SSLS	ceaseless	1
783430	bear-whelps	BRHLPS	bearwhelp	1
783431	content-a	KNTNT	contenta	1
783432	entertaining	ENTRTNNK	entertain	1
783433	death-like	T0LK	deathlik	1
783434	importun'd	IMPRTNT	importund	1
783435	climbeth	KLM0	climbeth	1
783436	sicklied	SKLT	sickli	1
783437	pettitoes	PTTS	pettito	1
783438	dowries	TRS	dowri	1
783439	buttering	BTRNK	butter	1
783440	a-front	AFRNT	afront	1
783441	fertile-fresh	FRTLFRX	fertilefresh	1
783442	a-coming	AKMNK	acom	1
783443	viva	FF	viva	1
783444	utt'rance	UTRNS	uttranc	1
783445	half-penny-worth	HLFPNWR0	halfpennyworth	1
783446	turtle-doves	TRTLTFS	turtledov	1
783447	tenedos	TNTS	tenedo	1
783448	swell'st	SWLST	swellst	1
783449	village-curs	FLJKRS	villagecur	1
783450	puzzled	PSLT	puzzl	1
783451	spavin	SPFN	spavin	1
783452	ill-breeding	ILBRTNK	illbreed	1
783453	toby's	TBS	tobi	1
783454	soothest	S0ST	soothest	1
783455	covertly	KFRTL	covertli	1
783456	jakes	JKS	jake	1
783457	ditchers	TTXRS	ditcher	1
783458	o'ergone	ORKN	oergon	1
783459	cutler's	KTLRS	cutler	1
783460	counterpart	KNTRPRT	counterpart	1
783461	brainsickly	BRNSKL	brainsickli	1
783462	silver-melting	SLFRMLTNK	silvermelt	1
783463	sable-coloured	SBLKLRT	sablecolour	1
783464	unthankful	UN0NKFL	unthank	1
783465	temp'ring	TMPRNK	tempr	1
783466	pressures	PRSRS	pressur	1
783467	pineth	PN0	pineth	1
783468	iron-witted	IRNWTT	ironwit	1
783469	new-create	NKRT	newcreat	1
783470	menaces	MNSS	menac	1
783471	unwiped	UNWPT	unwip	1
783472	dogfish	TKFX	dogfish	1
783473	disorder's	TSRTRS	disord	1
783474	jeer	JR	jeer	1
783475	ensteep'd	ENSTPT	ensteepd	1
783476	declares	TKLRS	declar	1
783477	fortresses	FRTRSS	fortress	1
783478	garter's	KRTRS	garter	1
783479	blind-worms	BLNTWRMS	blindworm	1
783480	atonements	ATNMNTS	aton	1
783481	cents	SNTS	cent	1
783482	elipses	ELPSS	elips	1
783483	fauste	FST	faust	1
783484	chambermaids	XMRMTS	chambermaid	1
783485	childness	XLTNS	child	1
783486	prolixious	PRLKSS	prolixi	1
783487	caddisses	KTSS	caddiss	1
783488	silliest	SLST	silliest	1
783489	baboons	BBNS	baboon	1
783490	slewest	SLWST	slewest	1
783491	poke	PK	poke	1
783492	tear-falling	TRFLNK	tearfal	1
783493	self-bounty	SLFBNT	selfbounti	1
783494	carders	KRTRS	carder	1
783495	leap-frog	LPFRK	leapfrog	1
783496	vulgus	FLKS	vulgu	1
783497	blabs	BLBS	blab	1
783498	stokesly	STKSL	stokesli	1
783499	obsque	OBSK	obsqu	1
783500	capriccio	KPRKS	capriccio	1
783501	relations	RLXNS	relat	1
783502	pedler	PTLR	pedler	1
783503	wedding-dower	WTNKTWR	weddingdow	1
783504	proud-pied	PRTPT	proudpi	1
783505	percussion	PRKSN	percuss	1
783506	impedes	IMPTS	imped	1
783507	tuning	TNNK	tune	1
783508	enamell'ed	ENMLT	enamel	1
783509	covets	KFTS	covet	1
783510	recures	RKRS	recur	1
783511	well-order'd	WLRTRT	wellorderd	1
783512	pansa	PNS	pansa	1
783513	rant	RNT	rant	1
783514	drains	TRNS	drain	1
783515	scutcheons	SKTXNS	scutcheon	1
783516	woolward	WLWRT	woolward	1
783517	qualifies	KLFS	qualifi	1
783518	charnel-house	XRNLHS	charnelhous	1
783519	quartering	KRTRNK	quarter	1
783520	englishwoman	ENKLXWMN	englishwoman	1
783521	beliest	BLST	beliest	1
783522	bor'st	BRST	borst	1
783523	erecting	ERKTNK	erect	1
783524	heartsick	HRTSK	heartsick	1
783525	court-like	KRTLK	courtlik	1
783526	sequestering	SKSTRNK	sequest	1
783527	advisings	ATFSNKS	advis	1
783528	fonder	FNTR	fonder	1
783529	potato-finger	PTTFNJR	potatofing	1
783530	inveigled	INFKLT	inveigl	1
783531	ever-running	EFRNNK	everrun	1
783532	backside	BKST	backsid	1
783533	o'er-raught	ORFT	oerraught	1
783534	fine's	FNS	fine	1
783535	servetis	SRFTS	serveti	1
783536	noon-day	NNT	noondai	1
783537	immortally	IMRTL	immort	1
783538	clerk-like	KLRKLK	clerklik	1
783539	censurers	SNSRRS	censur	1
783540	not-god	NTKT	notgod	1
783541	co-mates	KMTS	comat	1
783542	forenamed	FRNMT	forenam	1
783543	kicked	KKT	kick	1
783544	wanion	WNN	wanion	1
783545	master-mistress	MSTRMSTRS	mastermistress	1
783546	grandeur	KRNTR	grandeur	1
783547	generosity	JNRST	generos	1
783548	over-awe	OFRW	overaw	1
783549	portent	PRTNT	portent	1
783550	ice-brook's	ISBRKS	icebrook	1
783551	truly-falsely	TRLFLSL	trulyfals	1
783552	resolution's	RSLXNS	resolut	1
783553	unstuff'd	UNSTFT	unstuffd	1
783554	cubs	KBS	cub	1
783555	threw'st	0RST	threwst	1
783556	bread-chipper	BRTXPR	breadchipp	1
783557	di	T	di	1
783558	bemadding	BMTNK	bemad	1
783559	zone	SN	zone	1
783560	mithridates	M0RTTS	mithrid	1
783561	montferrat	MNTFRT	montferrat	1
783562	humh	HM	humh	1
783563	breathings	BR0NKS	breath	1
783564	finger's	FNJRS	finger	1
783565	cubiculo	KBKL	cubiculo	1
783566	morsels	MRSLS	morsel	1
783567	waterflies	WTRFLS	waterfli	1
783568	unbreathed	UNBR0T	unbreath	1
783569	ploody	PLT	ploodi	1
783570	unhearts	UNHRTS	unheart	1
783571	gaging	KJNK	gage	1
783572	leopards	LPRTS	leopard	1
783573	childish-foolish	XLTXFLX	childishfoolish	1
783574	vilia	FL	vilia	1
783575	archibald	ARXBLT	archibald	1
783576	unclaim'd	UNKLMT	unclaimd	1
783577	protester	PRTSTR	protest	1
783578	big-boned	BKBNT	bigbon	1
783579	neatly	NTL	neatli	1
783580	circumcised	SRKMSST	circumc	1
783581	finem	FNM	finem	1
783582	lily-tincture	LLTNKTR	lilytinctur	1
783583	platted	PLTT	plat	1
783584	reiterate	RTRT	reiter	1
783585	ingross'd	INKRST	ingrossd	1
783586	walled	WLT	wall	1
783587	crook	KRK	crook	1
783588	straightest	STRFTST	straightest	1
783589	market-crosses	MRKTKRSS	marketcross	1
783590	faciant	FXNT	faciant	1
783591	blend	BLNT	blend	1
783592	envelope	ENFLP	envelop	1
783593	baa	B	baa	1
783594	unfilled	UNFLT	unfil	1
783595	admonishment	ATMNXMNT	admonish	1
783596	din'd	TNT	dind	1
783597	traditional	TRTXNL	tradition	1
783598	furbish	FRBX	furbish	1
783599	gleeful	KLFL	gleeful	1
783600	fisnomy	FSNM	fisnomi	1
783601	bloodstained	BLTSTNT	bloodstain	1
783602	mortis'd	MRTST	mortisd	1
783603	inconvenient	INKNFNNT	inconveni	1
783604	ankle	ANKL	ankl	1
783605	dispatcheth	TSPTX0	dispatcheth	1
783606	self-subdu'd	SLFSBTT	selfsubdud	1
783607	stretch-mouthed	STRTXM0T	stretchmouth	1
783608	saturday	STRT	saturdai	1
783609	hence-going	HNSKNK	hencego	1
783610	agazed	AKST	agaz	1
783611	guts-griping	KTSKRPNK	gutsgrip	1
783612	freeness	FRNS	freeness	1
783613	adventured	ATFNTRT	adventur	1
783614	bargained	BRKNT	bargain	1
783615	bedward	BTWRT	bedward	1
783616	imparts	IMPRTS	impart	1
783617	bolting-hutch	BLTNFTX	boltinghutch	1
783618	heart-struck	HRTSTRK	heartstruck	1
783619	sued-for	STFR	suedfor	1
783620	fruit-dish	FRTTX	fruitdish	1
783621	pajock	PJK	pajock	1
783622	plood	PLT	plood	1
783623	vernon's	FRNNS	vernon	1
783624	extolled	EKSTLT	extol	1
783625	flatt'red	FLTRT	flattr	1
783626	abbey-walls	ABWLS	abbeywal	1
783627	pible	PBL	pibl	1
783628	new-burn'd	NBRNT	newburnd	1
783629	leech	LX	leech	1
783630	wee	W	wee	1
783631	engrossing	ENKRSNK	engross	1
783632	erga	ERK	erga	1
783633	eyases	EYSS	eyas	1
783634	birth-place	BR0PLS	birthplac	1
783635	hare-hearts	HRHRTS	hareheart	1
783636	frieze	FRS	friez	1
783637	july's	JLS	juli	1
783638	theise	0S	theis	1
783639	fetching	FTXNK	fetch	1
783640	foretelling	FRTLNK	foretel	1
783641	instrumental	INSTRMNTL	instrument	1
783642	birdlime	BRTLM	birdlim	1
783643	eternized	ETRNST	etern	1
783644	sullens	SLNS	sullen	1
783645	endeavor'd	ENTFRT	endeavord	1
783646	merops	MRPS	merop	1
783647	calydon	KLTN	calydon	1
783648	disallow	TSL	disallow	1
783649	dowland	TLNT	dowland	1
783650	overmastered	OFRMSTRT	overmast	1
783651	rowel-head	RWLHT	rowelhead	1
783652	pontifical	PNTFKL	pontif	1
783653	recognizance	RKKNSNS	recogniz	1
783654	cuckoo-buds	KKBTS	cuckoobud	1
783655	displeasure's	TSPLSRS	displeasur	1
783656	andirons	ANTRNS	andiron	1
783657	hard-believing	HRTBLFNK	hardbeliev	1
783658	glutton's	KLTNS	glutton	1
783659	hollanders	HLNTRS	holland	1
783660	looker-on	LKRN	lookeron	1
783661	deaf'd	TFT	deafd	1
783662	strachy	STRX	strachi	1
783663	curstness	KRSTNS	curst	1
783664	slaying	SLYNK	slai	1
783665	brain'd	BRNT	braind	1
783666	valourously	FLRSL	valour	1
783667	cross-bow	KRSB	crossbow	1
783668	trench'd	TRNXT	trenchd	1
783669	ill-resounding	ILRSNTNK	illresound	1
783670	munch	MNX	munch	1
783671	brawl'd	BRLT	brawld	1
783672	lading's	LTNKS	lade	1
783673	swills	SWLS	swill	1
783674	watch-dogs	WTXTKS	watchdog	1
783675	william's	WLMS	william	1
783676	predestinate	PRTSTNT	predestin	1
783677	handicrafts-men	HNTKRFTSMN	handicraftsmen	1
